[prop_UnionDeleteInsert|
 generated  error   fail   pass /  total     time test name
[ ] 105685      0      0  27238 / 500000    17.0s test_prop_UnionDeleteInsert (collecting)
[ ] 106306      0      0  27411 / 500000    17.1s test_prop_UnionDeleteInsert (collecting)
[ ] 107024      0      0  27621 / 500000    17.2s test_prop_UnionDeleteInsert (collecting)
[ ] 107762      0      0  27811 / 500000    17.3s test_prop_UnionDeleteInsert (collecting)
[ ] 108386      0      0  27959 / 500000    17.4s test_prop_UnionDeleteInsert (collecting)
[ ] 109065      0      0  28135 / 500000    17.5s test_prop_UnionDeleteInsert (collecting)
[ ] 109849      0      0  28354 / 500000    17.6s test_prop_UnionDeleteInsert
[ ] 110428      0      0  28500 / 500000    17.7s test_prop_UnionDeleteInsert (collecting)
[ ] 110902      0      0  28619 / 500000    17.8s test_prop_UnionDeleteInsert (collecting)
[ ] 111507      0      0  28777 / 500000    17.9s test_prop_UnionDeleteInsert (collecting)
[ ] 112228      0      0  28949 / 500000    18.0s test_prop_UnionDeleteInsert (collecting)
[ ] 112750      0      0  29071 / 500000    18.1s test_prop_UnionDeleteInsert (collecting)
[ ] 113384      0      0  29211 / 500000    18.2s test_prop_UnionDeleteInsert (collecting)
[ ] 113930      0      0  29346 / 500000    18.3s test_prop_UnionDeleteInsert (collecting)
[ ] 114586      0      0  29512 / 500000    18.4s test_prop_UnionDeleteInsert (collecting)
[ ] 115216      0      0  29658 / 500000    18.5s test_prop_UnionDeleteInsert (collecting)
[ ] 115845      0      0  29813 / 500000    18.6s test_prop_UnionDeleteInsert (collecting)
[ ] 116414      0      0  29971 / 500000    18.7s test_prop_UnionDeleteInsert (collecting)
[ ] 116878      0      0  30088 / 500000    18.8s test_prop_UnionDeleteInsert (collecting)
[ ] 117302      0      0  30188 / 500000    18.9s test_prop_UnionDeleteInsert (collecting)
[ ] 117927      0      0  30348 / 500000    19.0s test_prop_UnionDeleteInsert (collecting)
[ ] 118562      0      0  30513 / 500000    19.1s test_prop_UnionDeleteInsert (collecting)
[ ] 119061      0      0  30647 / 500000    19.3s test_prop_UnionDeleteInsert (collecting)
[ ] 119677      0      0  30802 / 500000    19.4s test_prop_UnionDeleteInsert (collecting)
[ ] 120167      0      0  30943 / 500000    19.5s test_prop_UnionDeleteInsert (collecting)
[ ] 121033      0      0  31169 / 500000    19.6s test_prop_UnionDeleteInsert (collecting)
[ ] 121677      0      0  31343 / 500000    19.7s test_prop_UnionDeleteInsert (collecting)
[ ] 122456      0      0  31519 / 500000    19.8s test_prop_UnionDeleteInsert (collecting)
[ ] 123151      0      0  31707 / 500000    19.9s test_prop_UnionDeleteInsert (collecting)
[ ] 123723      0      0  31847 / 500000    20.0s test_prop_UnionDeleteInsert (collecting)
[ ] 124342      0      0  32017 / 500000    20.1s test_prop_UnionDeleteInsert (collecting)
[ ] 124921      0      0  32155 / 500000    20.2s test_prop_UnionDeleteInsert (collecting)
[ ] 125579      0      0  32338 / 500000    20.3s test_prop_UnionDeleteInsert (collecting)
[ ] 126318      0      0  32540 / 500000    20.4s test_prop_UnionDeleteInsert (collecting)
[ ] 126814      0      0  32687 / 500000    20.5s test_prop_UnionDeleteInsert (collecting)
[ ] 127347      0      0  32826 / 500000    20.6s test_prop_UnionDeleteInsert (collecting)
[ ] 128311      0      0  33083 / 500000    20.7s test_prop_UnionDeleteInsert (collecting)
[ ] 128988      0      0  33263 / 500000    20.8s test_prop_UnionDeleteInsert (collecting)
[ ] 129655      0      0  33448 / 500000    20.9s test_prop_UnionDeleteInsert (collecting)
[ ] 130364      0      0  33657 / 500000    21.0s test_prop_UnionDeleteInsert (collecting)
[ ] 130972      0      0  33809 / 500000    21.1s test_prop_UnionDeleteInsert (collecting)
[ ] 131614      0      0  33978 / 500000    21.2s test_prop_UnionDeleteInsert (collecting)
[ ] 132175      0      0  34121 / 500000    21.3s test_prop_UnionDeleteInsert (collecting)
[ ] 132761      0      0  34275 / 500000    21.4s test_prop_UnionDeleteInsert (collecting)
[ ] 133525      0      0  34486 / 500000    21.5s test_prop_UnionDeleteInsert (collecting)
[ ] 134047      0      0  34630 / 500000    21.6s test_prop_UnionDeleteInsert (collecting)
[ ] 134630      0      0  34795 / 500000    21.7s test_prop_UnionDeleteInsert (collecting)
[✗] 135191      0      1  34935 / 500000    21.8s test_prop_UnionDeleteInsert

--- Failure --------------------------------------------------------------------

Test test_prop_UnionDeleteInsert failed (0 shrink steps):

(Tree (Tree (Empty,0,58,Empty),8,201,Tree (Empty,402,5679,Empty)), Tree (Empty,0,7,Empty), 8, 0)
================================================================================
failure (1 tests failed, 0 tests errored, ran 1 tests)
|prop_UnionDeleteInsert -> 21751.93]
[prop_UnionDeleteInsert|
 generated  error   fail   pass /  total     time test name
[ ]      0      0      0      0 / 500000     0.0s test_prop_UnionDeleteInsert
[ ]      0      0      0      0 / 500000     0.0s test_prop_UnionDeleteInsert (generating)
[ ]    723      0      0    215 / 500000     0.1s test_prop_UnionDeleteInsert (collecting)
[ ]   1373      0      0    394 / 500000     0.2s test_prop_UnionDeleteInsert (collecting)
[ ]   1833      0      0    504 / 500000     0.3s test_prop_UnionDeleteInsert (collecting)
[ ]   2657      0      0    734 / 500000     0.4s test_prop_UnionDeleteInsert (collecting)
[ ]   3247      0      0    895 / 500000     0.5s test_prop_UnionDeleteInsert (collecting)
[ ]   3831      0      0   1051 / 500000     0.6s test_prop_UnionDeleteInsert (collecting)
[ ]   4484      0      0   1221 / 500000     0.7s test_prop_UnionDeleteInsert (collecting)
[ ]   4838      0      0   1294 / 500000     0.8s test_prop_UnionDeleteInsert (collecting)
[ ]   5297      0      0   1437 / 500000     0.9s test_prop_UnionDeleteInsert (collecting)
[ ]   5877      0      0   1593 / 500000     1.0s test_prop_UnionDeleteInsert (collecting)
[ ]   6540      0      0   1770 / 500000     1.1s test_prop_UnionDeleteInsert (collecting)
[ ]   7153      0      0   1924 / 500000     1.2s test_prop_UnionDeleteInsert (collecting)
[ ]   7911      0      0   2129 / 500000     1.3s test_prop_UnionDeleteInsert (collecting)
[ ]   8555      0      0   2305 / 500000     1.4s test_prop_UnionDeleteInsert (collecting)
[ ]   9353      0      0   2518 / 500000     1.5s test_prop_UnionDeleteInsert (collecting)
[ ]   9969      0      0   2676 / 500000     1.6s test_prop_UnionDeleteInsert (collecting)
[ ]  10552      0      0   2835 / 500000     1.7s test_prop_UnionDeleteInsert (collecting)
[ ]  11153      0      0   3001 / 500000     1.8s test_prop_UnionDeleteInsert (collecting)
[ ]  11772      0      0   3142 / 500000     1.9s test_prop_UnionDeleteInsert (collecting)
[ ]  12453      0      0   3316 / 500000     2.0s test_prop_UnionDeleteInsert (collecting)
[ ]  13150      0      0   3527 / 500000     2.1s test_prop_UnionDeleteInsert (collecting)
[ ]  13609      0      0   3647 / 500000     2.2s test_prop_UnionDeleteInsert (collecting)
[ ]  14209      0      0   3791 / 500000     2.3s test_prop_UnionDeleteInsert (collecting)
[ ]  14770      0      0   3942 / 500000     2.4s test_prop_UnionDeleteInsert (collecting)
[ ]  15555      0      0   4175 / 500000     2.5s test_prop_UnionDeleteInsert (collecting)
[ ]  16200      0      0   4339 / 500000     2.6s test_prop_UnionDeleteInsert (collecting)
[ ]  16840      0      0   4508 / 500000     2.7s test_prop_UnionDeleteInsert (collecting)
[ ]  17354      0      0   4628 / 500000     2.8s test_prop_UnionDeleteInsert (collecting)
[ ]  17964      0      0   4776 / 500000     2.9s test_prop_UnionDeleteInsert (collecting)
[ ]  18519      0      0   4918 / 500000     3.0s test_prop_UnionDeleteInsert (collecting)
[ ]  19065      0      0   5043 / 500000     3.1s test_prop_UnionDeleteInsert (collecting)
[ ]  19642      0      0   5179 / 500000     3.2s test_prop_UnionDeleteInsert (collecting)
[ ]  20114      0      0   5302 / 500000     3.3s test_prop_UnionDeleteInsert (collecting)
[ ]  20797      0      0   5464 / 500000     3.4s test_prop_UnionDeleteInsert (collecting)
[ ]  21483      0      0   5652 / 500000     3.5s test_prop_UnionDeleteInsert (collecting)
[ ]  22226      0      0   5844 / 500000     3.6s test_prop_UnionDeleteInsert (collecting)
[ ]  22839      0      0   6008 / 500000     3.7s test_prop_UnionDeleteInsert (collecting)
[ ]  23405      0      0   6139 / 500000     3.8s test_prop_UnionDeleteInsert
[ ]  24007      0      0   6287 / 500000     3.9s test_prop_UnionDeleteInsert (collecting)
[ ]  24360      0      0   6380 / 500000     4.0s test_prop_UnionDeleteInsert (collecting)
[ ]  24759      0      0   6480 / 500000     4.1s test_prop_UnionDeleteInsert (collecting)
[ ]  25409      0      0   6646 / 500000     4.2s test_prop_UnionDeleteInsert (collecting)
[ ]  25947      0      0   6779 / 500000     4.4s test_prop_UnionDeleteInsert (collecting)
[ ]  26512      0      0   6929 / 500000     4.5s test_prop_UnionDeleteInsert (collecting)
[ ]  27029      0      0   7083 / 500000     4.6s test_prop_UnionDeleteInsert (collecting)
[ ]  27587      0      0   7222 / 500000     4.7s test_prop_UnionDeleteInsert (collecting)
[ ]  28206      0      0   7384 / 500000     4.8s test_prop_UnionDeleteInsert (collecting)
[ ]  28799      0      0   7550 / 500000     4.9s test_prop_UnionDeleteInsert (collecting)
[ ]  29407      0      0   7715 / 500000     5.0s test_prop_UnionDeleteInsert (collecting)
[ ]  29961      0      0   7844 / 500000     5.1s test_prop_UnionDeleteInsert (collecting)
[ ]  30593      0      0   8012 / 500000     5.2s test_prop_UnionDeleteInsert (collecting)
[ ]  31073      0      0   8145 / 500000     5.3s test_prop_UnionDeleteInsert (collecting)
[ ]  31667      0      0   8307 / 500000     5.4s test_prop_UnionDeleteInsert (collecting)
[ ]  32336      0      0   8474 / 500000     5.5s test_prop_UnionDeleteInsert (collecting)
[ ]  32921      0      0   8633 / 500000     5.6s test_prop_UnionDeleteInsert (collecting)
[ ]  33534      0      0   8785 / 500000     5.7s test_prop_UnionDeleteInsert (collecting)
[ ]  34070      0      0   8928 / 500000     5.8s test_prop_UnionDeleteInsert (collecting)
[ ]  34670      0      0   9098 / 500000     5.9s test_prop_UnionDeleteInsert (collecting)
[ ]  35253      0      0   9248 / 500000     6.0s test_prop_UnionDeleteInsert (collecting)
[ ]  35811      0      0   9396 / 500000     6.1s test_prop_UnionDeleteInsert (collecting)
[ ]  36585      0      0   9600 / 500000     6.2s test_prop_UnionDeleteInsert (collecting)
[ ]  37379      0      0   9801 / 500000     6.3s test_prop_UnionDeleteInsert (collecting)
[ ]  37986      0      0   9974 / 500000     6.4s test_prop_UnionDeleteInsert (collecting)
[ ]  38495      0      0  10096 / 500000     6.5s test_prop_UnionDeleteInsert (collecting)
[ ]  39205      0      0  10267 / 500000     6.6s test_prop_UnionDeleteInsert (collecting)
[ ]  39771      0      0  10422 / 500000     6.7s test_prop_UnionDeleteInsert (collecting)
[ ]  40542      0      0  10616 / 500000     6.8s test_prop_UnionDeleteInsert (collecting)
[ ]  41143      0      0  10771 / 500000     6.9s test_prop_UnionDeleteInsert (collecting)
[ ]  41657      0      0  10908 / 500000     7.0s test_prop_UnionDeleteInsert (collecting)
[ ]  42209      0      0  11023 / 500000     7.1s test_prop_UnionDeleteInsert (collecting)
[ ]  42818      0      0  11174 / 500000     7.2s test_prop_UnionDeleteInsert (collecting)
[ ]  43425      0      0  11323 / 500000     7.3s test_prop_UnionDeleteInsert (collecting)
[ ]  43941      0      0  11449 / 500000     7.4s test_prop_UnionDeleteInsert (collecting)
[ ]  44495      0      0  11600 / 500000     7.5s test_prop_UnionDeleteInsert (collecting)
[ ]  45000      0      0  11724 / 500000     7.6s test_prop_UnionDeleteInsert (collecting)
[ ]  45525      0      0  11865 / 500000     7.7s test_prop_UnionDeleteInsert (collecting)
[ ]  46177      0      0  12028 / 500000     7.8s test_prop_UnionDeleteInsert (collecting)
[ ]  46724      0      0  12166 / 500000     7.9s test_prop_UnionDeleteInsert (collecting)
[ ]  47174      0      0  12277 / 500000     8.0s test_prop_UnionDeleteInsert (collecting)
[ ]  47540      0      0  12387 / 500000     8.1s test_prop_UnionDeleteInsert (collecting)
[ ]  48118      0      0  12538 / 500000     8.2s test_prop_UnionDeleteInsert (collecting)
[ ]  48902      0      0  12757 / 500000     8.3s test_prop_UnionDeleteInsert (collecting)
[ ]  49356      0      0  12895 / 500000     8.4s test_prop_UnionDeleteInsert (collecting)
[ ]  49941      0      0  13034 / 500000     8.5s test_prop_UnionDeleteInsert (collecting)
[ ]  50512      0      0  13172 / 500000     8.6s test_prop_UnionDeleteInsert (collecting)
[ ]  51304      0      0  13406 / 500000     8.7s test_prop_UnionDeleteInsert (collecting)
[ ]  51721      0      0  13508 / 500000     8.8s test_prop_UnionDeleteInsert (collecting)
[ ]  52438      0      0  13705 / 500000     8.9s test_prop_UnionDeleteInsert
[ ]  53018      0      0  13848 / 500000     9.0s test_prop_UnionDeleteInsert (collecting)
[ ]  53567      0      0  13996 / 500000     9.1s test_prop_UnionDeleteInsert (collecting)
[ ]  53972      0      0  14089 / 500000     9.2s test_prop_UnionDeleteInsert (collecting)
[ ]  54633      0      0  14255 / 500000     9.3s test_prop_UnionDeleteInsert (collecting)
[ ]  55096      0      0  14357 / 500000     9.4s test_prop_UnionDeleteInsert (collecting)
[ ]  55801      0      0  14538 / 500000     9.5s test_prop_UnionDeleteInsert (collecting)
[ ]  56420      0      0  14701 / 500000     9.6s test_prop_UnionDeleteInsert (collecting)
[ ]  57115      0      0  14872 / 500000     9.7s test_prop_UnionDeleteInsert (collecting)
[ ]  57795      0      0  15060 / 500000     9.8s test_prop_UnionDeleteInsert (collecting)
[ ]  58487      0      0  15246 / 500000     9.9s test_prop_UnionDeleteInsert (collecting)
[ ]  58927      0      0  15363 / 500000    10.0s test_prop_UnionDeleteInsert (collecting)
[ ]  59558      0      0  15533 / 500000    10.1s test_prop_UnionDeleteInsert (collecting)
[ ]  60167      0      0  15687 / 500000    10.2s test_prop_UnionDeleteInsert (collecting)
[ ]  60739      0      0  15848 / 500000    10.3s test_prop_UnionDeleteInsert (collecting)
[ ]  61264      0      0  15966 / 500000    10.4s test_prop_UnionDeleteInsert (collecting)
[ ]  61853      0      0  16121 / 500000    10.5s test_prop_UnionDeleteInsert (collecting)
[ ]  62664      0      0  16315 / 500000    10.6s test_prop_UnionDeleteInsert (collecting)
[ ]  63275      0      0  16478 / 500000    10.7s test_prop_UnionDeleteInsert (collecting)
[ ]  63900      0      0  16638 / 500000    10.8s test_prop_UnionDeleteInsert (collecting)
[ ]  64449      0      0  16791 / 500000    10.9s test_prop_UnionDeleteInsert (collecting)
[ ]  65151      0      0  16953 / 500000    11.0s test_prop_UnionDeleteInsert (collecting)
[ ]  65845      0      0  17157 / 500000    11.1s test_prop_UnionDeleteInsert (collecting)
[ ]  66549      0      0  17346 / 500000    11.2s test_prop_UnionDeleteInsert (collecting)
[ ]  67218      0      0  17502 / 500000    11.3s test_prop_UnionDeleteInsert (collecting)
[ ]  67780      0      0  17640 / 500000    11.4s test_prop_UnionDeleteInsert (collecting)
[ ]  68343      0      0  17787 / 500000    11.5s test_prop_UnionDeleteInsert (collecting)
[ ]  69088      0      0  17980 / 500000    11.6s test_prop_UnionDeleteInsert (collecting)
[ ]  69567      0      0  18125 / 500000    11.7s test_prop_UnionDeleteInsert (collecting)
[ ]  70051      0      0  18268 / 500000    11.8s test_prop_UnionDeleteInsert (collecting)
[ ]  70612      0      0  18415 / 500000    11.9s test_prop_UnionDeleteInsert (collecting)
[ ]  71164      0      0  18580 / 500000    12.0s test_prop_UnionDeleteInsert (collecting)
[ ]  71699      0      0  18704 / 500000    12.1s test_prop_UnionDeleteInsert (collecting)
[ ]  72329      0      0  18868 / 500000    12.2s test_prop_UnionDeleteInsert (collecting)
[ ]  72948      0      0  19021 / 500000    12.3s test_prop_UnionDeleteInsert (collecting)
[ ]  73512      0      0  19160 / 500000    12.4s test_prop_UnionDeleteInsert (collecting)
[ ]  74003      0      0  19282 / 500000    12.5s test_prop_UnionDeleteInsert (collecting)
[ ]  74723      0      0  19457 / 500000    12.6s test_prop_UnionDeleteInsert (collecting)
[ ]  75272      0      0  19590 / 500000    12.7s test_prop_UnionDeleteInsert (collecting)
[ ]  75842      0      0  19740 / 500000    12.8s test_prop_UnionDeleteInsert
[ ]  76407      0      0  19889 / 500000    12.9s test_prop_UnionDeleteInsert (collecting)
[ ]  77088      0      0  20085 / 500000    13.0s test_prop_UnionDeleteInsert (collecting)
[ ]  77660      0      0  20236 / 500000    13.1s test_prop_UnionDeleteInsert (collecting)
[ ]  78278      0      0  20404 / 500000    13.2s test_prop_UnionDeleteInsert (collecting)
[ ]  78860      0      0  20558 / 500000    13.4s test_prop_UnionDeleteInsert (collecting)
[ ]  79553      0      0  20717 / 500000    13.5s test_prop_UnionDeleteInsert (collecting)
[ ]  80342      0      0  20918 / 500000    13.6s test_prop_UnionDeleteInsert (collecting)
[ ]  80612      0      0  20993 / 500000    13.7s test_prop_UnionDeleteInsert (collecting)
[ ]  81131      0      0  21131 / 500000    13.8s test_prop_UnionDeleteInsert (collecting)
[ ]  82023      0      0  21364 / 500000    13.9s test_prop_UnionDeleteInsert (collecting)
[ ]  82406      0      0  21454 / 500000    14.0s test_prop_UnionDeleteInsert (collecting)
[ ]  82891      0      0  21592 / 500000    14.1s test_prop_UnionDeleteInsert (collecting)
[ ]  83596      0      0  21767 / 500000    14.2s test_prop_UnionDeleteInsert (collecting)
[ ]  84342      0      0  21948 / 500000    14.3s test_prop_UnionDeleteInsert (collecting)
[ ]  84850      0      0  22082 / 500000    14.4s test_prop_UnionDeleteInsert (collecting)
[ ]  85467      0      0  22260 / 500000    14.5s test_prop_UnionDeleteInsert (collecting)
[ ]  86141      0      0  22444 / 500000    14.6s test_prop_UnionDeleteInsert (collecting)
[ ]  86657      0      0  22594 / 500000    14.7s test_prop_UnionDeleteInsert (collecting)
[ ]  87102      0      0  22703 / 500000    14.8s test_prop_UnionDeleteInsert (collecting)
[ ]  87577      0      0  22842 / 500000    14.9s test_prop_UnionDeleteInsert (collecting)
[ ]  88155      0      0  22985 / 500000    15.0s test_prop_UnionDeleteInsert
[ ]  88710      0      0  23123 / 500000    15.1s test_prop_UnionDeleteInsert (collecting)
[ ]  89225      0      0  23265 / 500000    15.2s test_prop_UnionDeleteInsert (collecting)
[ ]  89636      0      0  23366 / 500000    15.3s test_prop_UnionDeleteInsert (collecting)
[ ]  90173      0      0  23511 / 500000    15.4s test_prop_UnionDeleteInsert (collecting)
[ ]  90750      0      0  23665 / 500000    15.5s test_prop_UnionDeleteInsert (collecting)
[ ]  91416      0      0  23840 / 500000    15.6s test_prop_UnionDeleteInsert (collecting)
[ ]  91945      0      0  23986 / 500000    15.7s test_prop_UnionDeleteInsert (collecting)
[ ]  92549      0      0  24149 / 500000    15.8s test_prop_UnionDeleteInsert (collecting)
[ ]  93066      0      0  24287 / 500000    15.9s test_prop_UnionDeleteInsert (collecting)
[ ]  93618      0      0  24418 / 500000    16.0s test_prop_UnionDeleteInsert (collecting)
[ ]  94361      0      0  24628 / 500000    16.1s test_prop_UnionDeleteInsert (collecting)
[ ]  94963      0      0  24802 / 500000    16.2s test_prop_UnionDeleteInsert (collecting)
[ ]  95897      0      0  25035 / 500000    16.3s test_prop_UnionDeleteInsert (collecting)
[ ]  96517      0      0  25197 / 500000    16.4s test_prop_UnionDeleteInsert (collecting)
[ ]  97200      0      0  25358 / 500000    16.5s test_prop_UnionDeleteInsert (collecting)
[ ]  97750      0      0  25474 / 500000    16.6s test_prop_UnionDeleteInsert
[ ]  98355      0      0  25619 / 500000    16.7s test_prop_UnionDeleteInsert (collecting)
[ ]  98858      0      0  25769 / 500000    16.8s test_prop_UnionDeleteInsert (collecting)
[ ]  99455      0      0  25913 / 500000    16.9s test_prop_UnionDeleteInsert (collecting)
[ ] 100020      0      0  26069 / 500000    17.0s test_prop_UnionDeleteInsert (collecting)
[ ] 100458      0      0  26189 / 500000    17.1s test_prop_UnionDeleteInsert (collecting)
[ ] 101000      0      0  26342 / 500000    17.2s test_prop_UnionDeleteInsert (collecting)
[ ] 101696      0      0  26509 / 500000    17.3s test_prop_UnionDeleteInsert (collecting)
[ ] 102315      0      0  26659 / 500000    17.4s test_prop_UnionDeleteInsert (collecting)
[ ] 103085      0      0  26850 / 500000    17.5s test_prop_UnionDeleteInsert (collecting)
[ ] 103813      0      0  27015 / 500000    17.6s test_prop_UnionDeleteInsert (collecting)
[ ] 104516      0      0  27192 / 500000    17.7s test_prop_UnionDeleteInsert (collecting)
[ ] 105008      0      0  27303 / 500000    17.8s test_prop_UnionDeleteInsert (collecting)
[ ] 105607      0      0  27442 / 500000    17.9s test_prop_UnionDeleteInsert (collecting)
[ ] 106181      0      0  27586 / 500000    18.0s test_prop_UnionDeleteInsert (collecting)
[ ] 106791      0      0  27750 / 500000    18.1s test_prop_UnionDeleteInsert (collecting)
[ ] 107520      0      0  27923 / 500000    18.2s test_prop_UnionDeleteInsert (collecting)
[ ] 108272      0      0  28114 / 500000    18.3s test_prop_UnionDeleteInsert (collecting)
[ ] 108746      0      0  28245 / 500000    18.4s test_prop_UnionDeleteInsert (collecting)
[ ] 109432      0      0  28440 / 500000    18.5s test_prop_UnionDeleteInsert (collecting)
[ ] 110041      0      0  28604 / 500000    18.6s test_prop_UnionDeleteInsert (collecting)
[ ] 110686      0      0  28769 / 500000    18.7s test_prop_UnionDeleteInsert (collecting)
[ ] 111353      0      0  28936 / 500000    18.8s test_prop_UnionDeleteInsert (collecting)
[ ] 111778      0      0  29056 / 500000    18.9s test_prop_UnionDeleteInsert (collecting)
[ ] 112443      0      0  29226 / 500000    19.0s test_prop_UnionDeleteInsert (collecting)
[ ] 113196      0      0  29400 / 500000    19.1s test_prop_UnionDeleteInsert (collecting)
[ ] 113661      0      0  29516 / 500000    19.2s test_prop_UnionDeleteInsert (collecting)
[ ] 114079      0      0  29642 / 500000    19.3s test_prop_UnionDeleteInsert (collecting)
[ ] 114880      0      0  29850 / 500000    19.4s test_prop_UnionDeleteInsert (collecting)
[ ] 115415      0      0  29991 / 500000    19.5s test_prop_UnionDeleteInsert (collecting)
[ ] 116078      0      0  30175 / 500000    19.6s test_prop_UnionDeleteInsert (collecting)
[ ] 116790      0      0  30355 / 500000    19.7s test_prop_UnionDeleteInsert (collecting)
[ ] 117394      0      0  30488 / 500000    19.8s test_prop_UnionDeleteInsert (collecting)
[ ] 117951      0      0  30630 / 500000    19.9s test_prop_UnionDeleteInsert (collecting)
[ ] 118599      0      0  30796 / 500000    20.0s test_prop_UnionDeleteInsert (collecting)
[ ] 119101      0      0  30919 / 500000    20.1s test_prop_UnionDeleteInsert (collecting)
[ ] 119677      0      0  31064 / 500000    20.2s test_prop_UnionDeleteInsert (collecting)
[ ] 120151      0      0  31188 / 500000    20.3s test_prop_UnionDeleteInsert (collecting)
[ ] 120647      0      0  31307 / 500000    20.4s test_prop_UnionDeleteInsert (collecting)
[ ] 121140      0      0  31441 / 500000    20.5s test_prop_UnionDeleteInsert (collecting)
[ ] 121704      0      0  31584 / 500000    20.6s test_prop_UnionDeleteInsert (collecting)
[ ] 122371      0      0  31743 / 500000    20.7s test_prop_UnionDeleteInsert (collecting)
[ ] 123072      0      0  31909 / 500000    20.9s test_prop_UnionDeleteInsert (collecting)
[ ] 123664      0      0  32065 / 500000    21.0s test_prop_UnionDeleteInsert (collecting)
[ ] 124360      0      0  32265 / 500000    21.1s test_prop_UnionDeleteInsert (collecting)
[ ] 124943      0      0  32435 / 500000    21.2s test_prop_UnionDeleteInsert (collecting)
[ ] 125421      0      0  32552 / 500000    21.3s test_prop_UnionDeleteInsert (collecting)
[ ] 126094      0      0  32731 / 500000    21.4s test_prop_UnionDeleteInsert (collecting)
[ ] 126614      0      0  32857 / 500000    21.5s test_prop_UnionDeleteInsert (collecting)
[ ] 127317      0      0  33042 / 500000    21.6s test_prop_UnionDeleteInsert (collecting)
[ ] 128066      0      0  33254 / 500000    21.7s test_prop_UnionDeleteInsert (collecting)
[ ] 128515      0      0  33374 / 500000    21.8s test_prop_UnionDeleteInsert (collecting)
[ ] 129257      0      0  33554 / 500000    21.9s test_prop_UnionDeleteInsert
[ ] 130010      0      0  33735 / 500000    22.0s test_prop_UnionDeleteInsert (collecting)
[ ] 130671      0      0  33944 / 500000    22.1s test_prop_UnionDeleteInsert (collecting)
[ ] 131349      0      0  34129 / 500000    22.2s test_prop_UnionDeleteInsert (collecting)
[ ] 131948      0      0  34310 / 500000    22.3s test_prop_UnionDeleteInsert (collecting)
[ ] 132503      0      0  34460 / 500000    22.4s test_prop_UnionDeleteInsert (collecting)
[ ] 133029      0      0  34597 / 500000    22.5s test_prop_UnionDeleteInsert (collecting)
[ ] 133632      0      0  34757 / 500000    22.6s test_prop_UnionDeleteInsert (collecting)
[ ] 134297      0      0  34935 / 500000    22.7s test_prop_UnionDeleteInsert (collecting)
[ ] 134775      0      0  35048 / 500000    22.8s test_prop_UnionDeleteInsert (collecting)
[ ] 135435      0      0  35222 / 500000    22.9s test_prop_UnionDeleteInsert (collecting)
[ ] 136157      0      0  35426 / 500000    23.0s test_prop_UnionDeleteInsert (collecting)
[ ] 136579      0      0  35537 / 500000    23.1s test_prop_UnionDeleteInsert (collecting)
[ ] 136968      0      0  35654 / 500000    23.2s test_prop_UnionDeleteInsert (collecting)
[ ] 137518      0      0  35800 / 500000    23.3s test_prop_UnionDeleteInsert (collecting)
[ ] 138007      0      0  35918 / 500000    23.4s test_prop_UnionDeleteInsert (collecting)
[ ] 138554      0      0  36052 / 500000    23.5s test_prop_UnionDeleteInsert (collecting)
[ ] 139301      0      0  36252 / 500000    23.6s test_prop_UnionDeleteInsert (collecting)
[ ] 139884      0      0  36404 / 500000    23.7s test_prop_UnionDeleteInsert (collecting)
[ ] 140407      0      0  36536 / 500000    23.8s test_prop_UnionDeleteInsert (collecting)
[ ] 141146      0      0  36725 / 500000    23.9s test_prop_UnionDeleteInsert (collecting)
[ ] 141627      0      0  36846 / 500000    24.0s test_prop_UnionDeleteInsert (collecting)
[ ] 142173      0      0  36985 / 500000    24.1s test_prop_UnionDeleteInsert (collecting)
[ ] 142718      0      0  37118 / 500000    24.2s test_prop_UnionDeleteInsert (collecting)
[ ] 143570      0      0  37338 / 500000    24.3s test_prop_UnionDeleteInsert (collecting)
[ ] 144138      0      0  37481 / 500000    24.4s test_prop_UnionDeleteInsert (collecting)
[ ] 144594      0      0  37609 / 500000    24.5s test_prop_UnionDeleteInsert (collecting)
[ ] 145242      0      0  37797 / 500000    24.6s test_prop_UnionDeleteInsert (collecting)
[ ] 145818      0      0  37932 / 500000    24.7s test_prop_UnionDeleteInsert (collecting)
[ ] 146309      0      0  38062 / 500000    24.8s test_prop_UnionDeleteInsert (collecting)
[ ] 147062      0      0  38253 / 500000    24.9s test_prop_UnionDeleteInsert (collecting)
[ ] 147550      0      0  38382 / 500000    25.0s test_prop_UnionDeleteInsert (collecting)
[ ] 148198      0      0  38537 / 500000    25.1s test_prop_UnionDeleteInsert (collecting)
[ ] 148675      0      0  38667 / 500000    25.2s test_prop_UnionDeleteInsert (collecting)
[ ] 149064      0      0  38770 / 500000    25.3s test_prop_UnionDeleteInsert (collecting)
[ ] 149650      0      0  38906 / 500000    25.4s test_prop_UnionDeleteInsert (collecting)
[ ] 150179      0      0  39039 / 500000    25.5s test_prop_UnionDeleteInsert (collecting)
[ ] 150729      0      0  39197 / 500000    25.6s test_prop_UnionDeleteInsert (collecting)
[ ] 151474      0      0  39386 / 500000    25.7s test_prop_UnionDeleteInsert (collecting)
[ ] 152165      0      0  39573 / 500000    25.8s test_prop_UnionDeleteInsert (collecting)
[ ] 152684      0      0  39703 / 500000    25.9s test_prop_UnionDeleteInsert (collecting)
